timestamp,value
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:48,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,441
2020-02-02 0:49,464
2020-02-02 0:49,464
2020-02-02 0:49,464
2020-02-02 0:49,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:50,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:51,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:52,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:53,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:54,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:55,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:56,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:57,464
2020-02-02 0:58,464
2020-02-02 0:58,464
2020-02-02 0:58,464
2020-02-02 0:58,464
2020-02-02 0:58,464
2020-02-02 0:58,464
2020-02-02 0:58,464
2020-02-02 0:58,464
2020-02-02 0:58,464
2020-02-02 0:58,464
2020-02-02 0:58,464
2020-02-02 0:58,464
2020-02-02 0:58,464
2020-02-02 0:58,464
2020-02-02 0:58,464
2020-02-02 0:58,998
2020-02-02 0:58,2340
2020-02-02 0:58,5842
