timestamp,value
2020-02-02 0:48,31
2020-02-02 0:48,31
2020-02-02 0:48,31
2020-02-02 0:48,31
2020-02-02 0:48,31
2020-02-02 0:48,31
2020-02-02 0:48,31
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:48,31.4
2020-02-02 0:49,31.4
2020-02-02 0:49,31.4
2020-02-02 0:49,31.4
2020-02-02 0:49,31.4
2020-02-02 0:49,31.4
2020-02-02 0:49,31.4
2020-02-02 0:49,31.4
2020-02-02 0:49,31.4
2020-02-02 0:49,31.4
2020-02-02 0:49,31.4
2020-02-02 0:49,31.4
2020-02-02 0:49,31.4
2020-02-02 0:49,31.4
2020-02-02 0:49,31.4
2020-02-02 0:49,31.4
2020-02-02 0:49,31.4
2020-02-02 0:49,31.4
2020-02-02 0:49,31.4
2020-02-02 0:49,31.4
2020-02-02 0:49,31
2020-02-02 0:49,31
2020-02-02 0:49,31
2020-02-02 0:49,31
2020-02-02 0:49,31
2020-02-02 0:49,31
2020-02-02 0:49,31
2020-02-02 0:49,31
2020-02-02 0:49,31
2020-02-02 0:49,31
2020-02-02 0:49,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:50,31
2020-02-02 0:51,31
2020-02-02 0:51,31
2020-02-02 0:51,31
2020-02-02 0:51,31
2020-02-02 0:51,31
2020-02-02 0:51,31
2020-02-02 0:51,31
2020-02-02 0:51,31
2020-02-02 0:51,31
2020-02-02 0:51,31
2020-02-02 0:51,31
